1094,1624,901,Sokratis Papastathopoulos,Sokratis,Papastathopoulos
1095,1625,933,Sol Bamba,Sol,Bamba
1096,1628,980,Stefan Johansen,Stefan,Johansen
1097,1629,551,Stefano Okaka,Stefano,Okaka
1098,1630,900,Stephan Lichtsteiner,Stephan,Lichtsteiner
1099,1632,1157,Stephen Henderson,Stephen,Henderson
1100,1634,326,Stephen Ireland,Stephen,Ireland
1101,1635,364,Stephen Kingsley,Stephen,Kingsley
1102,1636,56,Stephen Ward,Stephen,Ward
1103,1638,31,Steve Cook,Steve,Cook
1104,1640,101,Steve Mandanda,Steve,Mandanda
1105,1641,786,Steve Mounié,Steve,Mounie
1106,1642,707,Steve Sidwell,Steve,Sidwell
1107,1643,1138,Steven Alzate,Steven,Alzate
1108,1644,420,Steven Berghuis,Steven,Berghuis
1109,1645,1271,Steven Bergwijn,Steven,Bergwijn
1110,1647,304,Steven Davis,Steven,Davis
1111,1648,524,Steven Defour,Steven,Defour
1112,1651,532,Steven Pienaar,Steven,Pienaar
1113,1655,281,Stewart Downing,Stewart,Downing
1114,1656,1035,Stuart Armstrong,Stuart,Armstrong
1115,1657,1380,Stuart Dallas,Stuart,Dallas
1116,1660,596,Stuart Taylor,Stuart,Taylor
1117,1663,493,Sullay Kaikai,Sullay,Kaikai
1118,1664,371,Sung-yueng Ki,Sung-yueng,Ki
1119,1670,1282,Sébastien Haller,Sebastien,Haller
1120,1671,433,Sébastien Pocognoli,Sebastien,Pocognoli
1121,1672,1023,Tahith Chong,Tahith,Chong
1122,1673,27,Takuma Asano,Takuma,Asano
1123,1674,1180,Takumi Minamino,Takumi,Minamino
1124,1675,859,Tammy Abraham,Tammy,Abraham
1125,1676,1265,Tanguy Ndombélé,Tanguy,Ndombele
1126,1678,1139,Tariq Lamptey,Tariq,Lamptey
1127,1679,866,Tashan Oakley-Boothe,Tashan,Oakley-Boothe
1128,1680,1186,Taylor Harwood-Bellis,Taylor,Harwood-Bellis
1129,1681,1295,Taylor Perry,Taylor,Perry
1130,1683,1325,Teddy Jenks,Teddy,Jenks
1131,1684,1423,Teden Mengi,Teden,Mengi
1132,1685,1205,Teemu Pukki,Teemu,Pukki
1133,1686,59,Tendayi Darikwa,Tendayi,Darikwa
1134,1687,791,Terence Kongolo,Terence,Kongolo
1135,1689,1371,Thakgalo Leshabela,Thakgalo,Leshabela
1136,1690,12,Theo Walcott,Theo,Walcott
1137,1693,598,Thibaud Verlinden,Thibaud,Verlinden
1138,1694,72,Thibaut Courtois,Thibaut,Courtois
1139,1696,1307,Thomas Partey,Thomas,Partey
1140,1698,733,Tiemoué Bakayoko,Tiemoue,Bakayoko
1141,1700,721,Tim Krul,Tim,Krul
1142,1701,975,Tim Ream,Tim,Ream
1143,1702,1200,Timm Klose,Timm,Klose
1144,1703,1334,Timo Werner,Timo,Werner
1145,1704,1367,Timothy Castagne,Timothy,Castagne
1146,1705,1046,Timothy Eyoma,Timothy,Eyoma
1147,1706,252,Timothy Fosu-Mensah,Timothy,Fosu-Mensah
1148,1707,381,Toby Alderweireld,Toby,Alderweireld
1149,1708,1213,Todd Cantwell,Todd,Cantwell
1150,1710,49,Tokelo Rantie,Tokelo,Rantie
1151,1715,977,Tom Cairney,Tom,Cairney
1152,1716,396,Tom Carroll,Tom,Carroll
1153,1718,134,Tom Cleverley,Tom,Cleverley
1154,1719,511,Tom Davies,Tom,Davies
1155,1722,53,Tom Heaton,Tom,Heaton
1156,1723,159,Tom Huddlestone,Tom,Huddlestone
1157,1724,782,Tom Ince,Tom,Ince
1158,1726,1216,Tom Trybull,Tom,Trybull
1159,1730,1289,Tomas Soucek,Tomas,Soucek
1160,1731,714,Tomer Hemed,Tomer,Hemed
1161,1732,479,Tommie Hoban,Tommie,Hoban
1162,1733,1188,Tommy Doyle,Tommy,Doyle
1163,1736,766,Tommy Smith,Tommy,Smith
1164,1741,1365,Tosin Adarabioyo,Tosin,Adarabioyo
1165,1742,522,Trent Alexander-Arnold,Trent,Alexander-Arnold
1166,1743,745,Trevoh Chalobah,Trevoh,Chalobah
1167,1745,424,Troy Deeney,Troy,Deeney
1168,1746,1266,Troy Parrott,Troy,Parrott
1169,1747,1137,Tudor Baluta,Tudor,Baluta
1170,1748,129,Tyias Browning,Tyias,Browning
1171,1750,1385,Tyler Roberts,Tyler,Roberts
1172,1751,1097,Tyreece John-Jules,Tyreece,John-Jules
1173,1752,1039,Tyreke Johnson,Tyreke,Johnson
1174,1753,856,Tyrese Campbell,Tyrese,Campbell
1175,1754,1158,Tyrick Mitchell,Tyrick,Mitchell
1176,1755,34,Tyrone Mings,Tyrone,Mings
1177,1757,699,Uwe Hünemeier,Uwe,Hunemeier
1178,1760,1198,Valentino Lazaro,Valentino,Lazaro
1179,1761,419,Valon Behrami,Valon,Behrami
1180,1763,963,Vicente Guaita,Vicente,Guaita
1181,1764,792,Vicente Iborra,Vicente,Iborra
1182,1765,574,Victor Anichebe,Victor,Anichebe
1183,1766,816,Victor Lindelöf,Victor,Lindelof
1184,1767,91,Victor Moses,Victor,Moses
1185,1768,399,Victor Wanyama,Victor,Wanyama
1186,1770,288,Viktor Fischer,Viktor,Fischer
1187,1771,923,Viktor Gyökeres,Viktor,Gyokeres
1188,1772,404,Vincent Janssen,Vincent,Janssen
1189,1773,221,Vincent Kompany,Vincent,Kompany
1190,1774,302,Virgil van Dijk,Virgil,van Dijk
1191,1777,338,Vito Mannone,Vito,Mannone
1192,1779,1470,Vladimir Coufal,Vladimir,Coufal
1193,1781,953,Víctor Camarasa,Victor,Camarasa
1194,1783,273,Víctor Valdés,Victor,Valdes
1195,1784,351,Wahbi Khazri,Wahbi,Khazri
1196,1787,99,Wayne Hennessey,Wayne,Hennessey
1197,1788,268,Wayne Rooney,Wayne,Rooney
1198,1789,368,Wayne Routledge,Wayne,Routledge
1199,1792,1434,Wes Foderingham,Wes,Foderingham
1200,1794,166,Wes Morgan,Wes,Morgan
1201,1796,1369,Wesley Fofana,Wesley,Fofana
1202,1797,846,Wesley Hoedt,Wesley,Hoedt
1203,1798,627,Wilfred Ndidi,Wilfred,Ndidi
1204,1799,239,Wilfried Bony,Wilfried,Bony
1205,1800,110,Wilfried Zaha,Wilfried,Zaha
1206,1804,1263,Will Ferry,Will,Ferry
1207,1805,873,Will Hughes,Will,Hughes
1208,1806,556,Will Keane,Will,Keane
1209,1808,1065,Will Norris,Will,Norris
1210,1812,1066,Willy Boly,Willy,Boly
1211,1813,218,Willy Caballero,Willy,Caballero
1212,1814,452,Winston Reid,Winston,Reid
1213,1817,332,Xherdan Shaqiri,Xherdan,Shaqiri
1214,1818,1038,Yan Valery,Yan,Valery
1215,1821,108,Yannick Bolasie,Yannick,Bolasie
1216,1823,26,Yaya Sanogo,Yaya,Sanogo
1217,1825,970,Yerry Mina,Yerry,Mina
1218,1826,827,Yoan Gouffran,Yoan,Gouffran
1219,1827,173,Yohan Benalouane,Yohan,Benalouane
1220,1828,117,Yohan Cabaye,Yohan,Cabaye
1221,1829,1026,Yoshinori Muto,Yoshinori,Muto
1222,1830,340,Younès Kaboul,Younes,Kaboul
1223,1831,1014,Youri Tielemans,Youri,Tielemans
1224,1833,920,Yves Bissouma,Yves,Bissouma
1225,1834,1416,Zack Steffen,Zack,Steffen
1226,1837,906,Zech Medley,Zech,Medley
1227,1839,271,Zlatan Ibrahimovic,Zlatan,Ibrahimovic
1228,1841,567,Álvaro Arbeloa,Alvaro,Arbeloa
1229,1842,736,Álvaro Morata,Alvaro,Morata
1230,1843,477,Álvaro Negredo,Alvaro,Negredo
1231,1844,360,Ángel Rangel,Angel,Rangel
1232,1846,415,Étienne Capoue,Etienne,Capoue
1233,1847,1102,Örjan Nyland,Ørjan,Nyland
