938,https://www.transfermarkt.com/leandro-bacuna/profil/spieler/126014,3000000,Cardiff City,"Oct 15, 2020"
939,https://www.transfermarkt.com/leandro-bacuna/profil/spieler/126014,3000000,Cardiff City,"Mar 10, 2021"
968,https://www.transfermarkt.com/loris-karius/profil/spieler/85864,3000000,1.FSV Mainz 05,"Jul 10, 2014"
996,https://www.transfermarkt.com/mame-diouf/profil/spieler/62049,3000000,Manchester United,"Jan 25, 2010"
1014,https://www.transfermarkt.com/mame-diouf/profil/spieler/62049,3000000,Stoke City,"Jun 28, 2019"
1084,https://www.transfermarkt.com/martin-olsson/profil/spieler/38073,3000000,Blackburn Rovers,"Aug 8, 2011"
1089,https://www.transfermarkt.com/martin-olsson/profil/spieler/38073,3000000,Norwich City,"Sep 18, 2013"
1246,https://www.transfermarkt.com/neeskens-kebano/profil/spieler/111422,3000000,Fulham FC,"Aug 13, 2018"
1247,https://www.transfermarkt.com/neeskens-kebano/profil/spieler/111422,3000000,Fulham FC,"Dec 19, 2018"
1248,https://www.transfermarkt.com/neeskens-kebano/profil/spieler/111422,3000000,Fulham FC,"Jun 13, 2019"
1274,https://www.transfermarkt.com/ola-toivonen/profil/spieler/36500,3000000,Sunderland AFC,"Feb 9, 2016"
1350,https://www.transfermarkt.com/patrick-cutrone/profil/spieler/265078,3000000,AC Milan,"Oct 13, 2017"
1372,https://www.transfermarkt.com/pau-lopez/profil/spieler/286415,3000000,RCD Espanyol Barcelona,"Jan 1, 2018"
1482,https://www.transfermarkt.com/russell-martin/profil/spieler/67303,3000000,Norwich City,"Jun 24, 2012"
1483,https://www.transfermarkt.com/russell-martin/profil/spieler/67303,3000000,Norwich City,"Jan 28, 2013"
1484,https://www.transfermarkt.com/russell-martin/profil/spieler/67303,3000000,Norwich City,"Jul 2, 2013"
1485,https://www.transfermarkt.com/russell-martin/profil/spieler/67303,3000000,Norwich City,"Jan 15, 2014"
1486,https://www.transfermarkt.com/russell-martin/profil/spieler/67303,3000000,Norwich City,"Feb 24, 2015"
1487,https://www.transfermarkt.com/russell-martin/profil/spieler/67303,3000000,Norwich City,"Jul 1, 2015"
1488,https://www.transfermarkt.com/russell-martin/profil/spieler/67303,3000000,Norwich City,"Feb 9, 2016"
1489,https://www.transfermarkt.com/russell-martin/profil/spieler/67303,3000000,Norwich City,"Sep 1, 2016"
1490,https://www.transfermarkt.com/russell-martin/profil/spieler/67303,3000000,Norwich City,"Feb 27, 2017"
1576,https://www.transfermarkt.com/scott-arfield/profil/spieler/55291,3000000,Burnley FC,"Aug 1, 2016"
1577,https://www.transfermarkt.com/scott-arfield/profil/spieler/55291,3000000,Burnley FC,"Feb 20, 2017"
1578,https://www.transfermarkt.com/scott-arfield/profil/spieler/55291,3000000,Burnley FC,"Jun 28, 2017"
1579,https://www.transfermarkt.com/scott-arfield/profil/spieler/55291,3000000,Burnley FC,"Jan 2, 2018"
1580,https://www.transfermarkt.com/scott-arfield/profil/spieler/55291,3000000,Burnley FC,"May 28, 2018"
1600,https://www.transfermarkt.com/scott-malone/profil/spieler/101682,3000000,Huddersfield Town,"Jan 2, 2018"
1601,https://www.transfermarkt.com/scott-malone/profil/spieler/101682,3000000,Huddersfield Town,"May 28, 2018"
1636,https://www.transfermarkt.com/serge-gnabry/profil/spieler/159471,3000000,Arsenal FC,"Feb 9, 2016"
1701,https://www.transfermarkt.com/stephen-ireland/profil/spieler/34838,3000000,Aston Villa,"Jul 2, 2013"
1702,https://www.transfermarkt.com/stephen-ireland/profil/spieler/34838,3000000,Stoke City,"Jan 15, 2014"
1733,https://www.transfermarkt.com/steven-pienaar/profil/spieler/4321,3000000,Borussia Dortmund,"Jan 16, 2007"
1749,https://www.transfermarkt.com/steven-pienaar/profil/spieler/4321,3000000,Everton FC,"Aug 12, 2014"
1864,https://www.transfermarkt.com/tom-carroll/profil/spieler/121279,3000000,Swansea City,"Feb 12, 2015"
1865,https://www.transfermarkt.com/tom-carroll/profil/spieler/121279,3000000,Tottenham Hotspur,"Jul 1, 2015"
1874,https://www.transfermarkt.com/tom-carroll/profil/spieler/121279,3000000,Swansea City,"Oct 17, 2019"
2014,https://www.transfermarkt.com/youssouf-mulumbu/profil/spieler/45272,3000000,Norwich City,"Feb 9, 2016"
23,https://www.transfermarkt.com/alessandro-diamanti/profil/spieler/23197,3200000,AS Livorno,"Jun 30, 2008"
772,https://www.transfermarkt.com/jonas-lossl/profil/spieler/48870,3200000,Huddersfield Town,"Apr 8, 2020"
983,https://www.transfermarkt.com/loris-karius/profil/spieler/85864,3200000,Besiktas JK,"Apr 8, 2020"
1038,https://www.transfermarkt.com/marcus-edwards/profil/spieler/314367,3200000,Vit F3ria Guimar E3es SC,"Apr 8, 2020"
1831,https://www.transfermarkt.com/sven-kums/profil/spieler/42735,3200000,KAA Gent,"Dec 13, 2019"
436,https://www.transfermarkt.com/dusan-tadic/profil/spieler/36139,3250000,FC Groningen,"Jan 17, 2011"
1688,https://www.transfermarkt.com/stephen-ireland/profil/spieler/34838,3400000,Manchester City,"May 3, 2007"
24,https://www.transfermarkt.com/alessandro-diamanti/profil/spieler/23197,3500000,AS Livorno,"Jun 22, 2009"
30,https://www.transfermarkt.com/alessandro-diamanti/profil/spieler/23197,3500000,Bologna FC 1909,"Sep 21, 2011"
40,https://www.transfermarkt.com/alessandro-diamanti/profil/spieler/23197,3500000,ACF Fiorentina,"Feb 12, 2015"
145,https://www.transfermarkt.com/arouna-kone/profil/spieler/8552,3500000,Everton FC,"Jan 15, 2014"
167,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873,3500000,Stoke City,"Feb 1, 2011"
169,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873,3500000,Stoke City,"Feb 6, 2012"
170,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873,3500000,Stoke City,"Jun 24, 2012"
206,https://www.transfermarkt.com/brad-guzan/profil/spieler/39471,3500000,Aston Villa,"Jan 28, 2013"
242,https://www.transfermarkt.com/brown-ideye/profil/spieler/64308,3500000,FC Sochaux Montb E9liard,"Jun 6, 2010"
260,https://www.transfermarkt.com/brown-ideye/profil/spieler/64308,3500000,M E1laga CF,"Mar 22, 2018"
281,https://www.transfermarkt.com/carles-gil/profil/spieler/127987,3500000,Deportivo de La Coru F1a,"Jul 23, 2016"
309,https://www.transfermarkt.com/conor-hourihane/profil/spieler/61653,3500000,Aston Villa,"Sep 18, 2017"
351,https://www.transfermarkt.com/davy-klaassen/profil/spieler/182932,3500000,Ajax Amsterdam,"Feb 11, 2014"
411,https://www.transfermarkt.com/djibril-sidibe/profil/spieler/161869,3500000,LOSC Lille,"Jun 6, 2015"
529,https://www.transfermarkt.com/florent-hadergjonaj/profil/spieler/238809,3500000,Huddersfield Town,"Aug 4, 2020"
530,https://www.transfermarkt.com/florent-hadergjonaj/profil/spieler/238809,3500000,Kasimpasa,"Dec 23, 2020"
587,https://www.transfermarkt.com/glenn-whelan/profil/spieler/12124,3500000,Stoke City,"Aug 13, 2010"
588,https://www.transfermarkt.com/glenn-whelan/profil/spieler/12124,3500000,Stoke City,"Feb 1, 2011"
589,https://www.transfermarkt.com/glenn-whelan/profil/spieler/12124,3500000,Stoke City,"Aug 8, 2011"
594,https://www.transfermarkt.com/glenn-whelan/profil/spieler/12124,3500000,Stoke City,"Jan 15, 2014"
727,https://www.transfermarkt.com/joel-robles/profil/spieler/101118,3500000,Everton FC,"Jan 15, 2014"
736,https://www.transfermarkt.com/joel-robles/profil/spieler/101118,3500000,Everton FC,"May 28, 2018"
737,https://www.transfermarkt.com/joel-robles/profil/spieler/101118,3500000,Real Betis Balompi E9,"Dec 21, 2018"
783,https://www.transfermarkt.com/jordan-rhodes/profil/spieler/48950,3500000,Huddersfield Town,"Jan 16, 2012"
835,https://www.transfermarkt.com/josip-drmic/profil/spieler/140579,3500000,Borussia M F6nchengladbach,"Jun 5, 2018"
837,https://www.transfermarkt.com/josip-drmic/profil/spieler/140579,3500000,Borussia M F6nchengladbach,"Oct 22, 2018"
862,https://www.transfermarkt.com/jurgen-locadia/profil/spieler/166240,3500000,PSV Eindhoven,"Aug 11, 2014"
863,https://www.transfermarkt.com/jurgen-locadia/profil/spieler/166240,3500000,PSV Eindhoven,"Feb 16, 2015"
864,https://www.transfermarkt.com/jurgen-locadia/profil/spieler/166240,3500000,PSV Eindhoven,"Jul 1, 2015"
1037,https://www.transfermarkt.com/marcus-edwards/profil/spieler/314367,3500000,Vit F3ria Guimar E3es SC,"Dec 30, 2019"
1085,https://www.transfermarkt.com/martin-olsson/profil/spieler/38073,3500000,Blackburn Rovers,"Feb 6, 2012"
1094,https://www.transfermarkt.com/martin-olsson/profil/spieler/38073,3500000,Norwich City,"Jun 1, 2016"
1095,https://www.transfermarkt.com/martin-olsson/profil/spieler/38073,3500000,Norwich City,"Sep 1, 2016"
1117,https://www.transfermarkt.com/maya-yoshida/profil/spieler/81789,3500000,Southampton FC,"Sep 9, 2012"
1143,https://www.transfermarkt.com/mesut-ozil/profil/spieler/35664,3500000,SV Werder Bremen,"Mar 5, 2008"
1239,https://www.transfermarkt.com/neeskens-kebano/profil/spieler/111422,3500000,RSC Charleroi,"Jun 24, 2015"
1245,https://www.transfermarkt.com/neeskens-kebano/profil/spieler/111422,3500000,Fulham FC,"Feb 27, 2018"
1339,https://www.transfermarkt.com/pablo-zabaleta/profil/spieler/20007,3500000,West Ham United,"Jun 13, 2019"
1426,https://www.transfermarkt.com/ravel-morrison/profil/spieler/128907,3500000,West Ham United,"Aug 12, 2014"
1498,https://www.transfermarkt.com/ryan-babel/profil/spieler/16135,3500000,Ajax Amsterdam,"Jun 9, 2005"
1540,https://www.transfermarkt.com/salomon-rondon/profil/spieler/80197,3500000,M E1laga CF,"Aug 20, 2010"
1541,https://www.transfermarkt.com/salomon-rondon/profil/spieler/80197,3500000,M E1laga CF,"Feb 4, 2011"
1602,https://www.transfermarkt.com/scott-malone/profil/spieler/101682,3500000,Derby County,"Jun 28, 2019"
1612,https://www.transfermarkt.com/sead-kolasinac/profil/spieler/94005,3500000,FC Schalke 04,"Feb 12, 2014"
1635,https://www.transfermarkt.com/serge-gnabry/profil/spieler/159471,3500000,Arsenal FC,"Jul 1, 2015"
1689,https://www.transfermarkt.com/stephen-ireland/profil/spieler/34838,3500000,Manchester City,"Sep 1, 2007"
1732,https://www.transfermarkt.com/steven-pienaar/profil/spieler/4321,3500000,Ajax Amsterdam,"Jan 13, 2005"
1786,https://www.transfermarkt.com/stewart-downing/profil/spieler/4063,3500000,Middlesbrough FC,"Jun 28, 2017"
1829,https://www.transfermarkt.com/sven-kums/profil/spieler/42735,3500000,RSC Anderlecht,"Dec 27, 2018"
1830,https://www.transfermarkt.com/sven-kums/profil/spieler/42735,3500000,RSC Anderlecht,"Jun 10, 2019"
1905,https://www.transfermarkt.com/victor-valdes/profil/spieler/7589,3500000,FC Barcelona,"Oct 4, 2004"
1928,https://www.transfermarkt.com/victor-valdes/profil/spieler/7589,3500000,Standard Li E8ge,"Apr 14, 2016"
1941,https://www.transfermarkt.com/wesley-hoedt/profil/spieler/253765,3500000,SS Lazio,"Apr 1, 2016"
1942,https://www.transfermarkt.com/wesley-hoedt/profil/spieler/253765,3500000,SS Lazio,"Jul 15, 2016"
1943,https://www.transfermarkt.com/wesley-hoedt/profil/spieler/253765,3500000,SS Lazio,"Jan 2, 2017"
2004,https://www.transfermarkt.com/youssouf-mulumbu/profil/spieler/45272,3500000,West Bromwich Albion,"Feb 1, 2011"
2007,https://www.transfermarkt.com/youssouf-mulumbu/profil/spieler/45272,3500000,West Bromwich Albion,"Jun 24, 2012"
2013,https://www.transfermarkt.com/youssouf-mulumbu/profil/spieler/45272,3500000,Norwich City,"Jul 1, 2015"
31,https://www.transfermarkt.com/alessandro-diamanti/profil/spieler/23197,3700000,Bologna FC 1909,"Jan 10, 2012"
1515,https://www.transfermarkt.com/ryan-babel/profil/spieler/16135,3700000,Kasimpasa,"Aug 26, 2013"
1312,https://www.transfermarkt.com/pablo-zabaleta/profil/spieler/20007,3750000,RCD Espanyol Barcelona,"Feb 21, 2006"
1762,https://www.transfermarkt.com/stewart-downing/profil/spieler/4063,3750000,Middlesbrough FC,"Sep 3, 2005"
1134,https://www.transfermarkt.com/maya-yoshida/profil/spieler/81789,3800000,UC Sampdoria,"Aug 25, 2020"
1135,https://www.transfermarkt.com/maya-yoshida/profil/spieler/81789,3800000,UC Sampdoria,"Dec 29, 2020"
28,https://www.transfermarkt.com/alessandro-diamanti/profil/spieler/23197,4000000,Brescia Calcio,"Aug 29, 2010"
29,https://www.transfermarkt.com/alessandro-diamanti/profil/spieler/23197,4000000,Brescia Calcio,"Jun 21, 2011"
39,https://www.transfermarkt.com/alessandro-diamanti/profil/spieler/23197,4000000,Guangzhou Evergrande Taobao,"Nov 4, 2014"
90,https://www.transfermarkt.com/alex-pritchard/profil/spieler/200777,4000000,Huddersfield Town,"Oct 15, 2020"
126,https://www.transfermarkt.com/arouna-kone/profil/spieler/8552,4000000,Roda JC Kerkrade,"Oct 10, 2004"
134,https://www.transfermarkt.com/arouna-kone/profil/spieler/8552,4000000,Sevilla FC,"Jul 22, 2009"
140,https://www.transfermarkt.com/arouna-kone/profil/spieler/8552,4000000,Levante UD,"Feb 5, 2012"
168,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873,4000000,Stoke City,"Aug 8, 2011"
211,https://www.transfermarkt.com/brad-guzan/profil/spieler/39471,4000000,Aston Villa,"Jul 1, 2015"
241,https://www.transfermarkt.com/brown-ideye/profil/spieler/64308,4000000,FC Sochaux Montb E9liard,"Jan 21, 2010"
243,https://www.transfermarkt.com/brown-ideye/profil/spieler/64308,4000000,FC Sochaux Montb E9liard,"Dec 28, 2010"
279,https://www.transfermarkt.com/carles-gil/profil/spieler/127987,4000000,Aston Villa,"Jul 1, 2015"
280,https://www.transfermarkt.com/carles-gil/profil/spieler/127987,4000000,Aston Villa,"Feb 9, 2016"
292,https://www.transfermarkt.com/carles-gil/profil/spieler/127987,4000000,New England Revolution,"Dec 18, 2020"
310,https://www.transfermarkt.com/conor-hourihane/profil/spieler/61653,4000000,Aston Villa,"Feb 27, 2018"
311,https://www.transfermarkt.com/conor-hourihane/profil/spieler/61653,4000000,Aston Villa,"Sep 24, 2018"
337,https://www.transfermarkt.com/cucho/profil/spieler/459463,4000000,SD Huesca,"Jan 1, 2018"
412,https://www.transfermarkt.com/djibril-sidibe/profil/spieler/161869,4000000,LOSC Lille,"Feb 4, 2016"
480,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,4000000,FC Toulouse,"May 18, 2009"
506,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,4000000,Watford FC,"Oct 15, 2020"
528,https://www.transfermarkt.com/florent-hadergjonaj/profil/spieler/238809,4000000,Kasimpasa,"Apr 8, 2020"
531,https://www.transfermarkt.com/florent-hadergjonaj/profil/spieler/238809,4000000,Kasimpasa,"Mar 16, 2021"
538,https://www.transfermarkt.com/francis-coquelin/profil/spieler/74869,4000000,Arsenal FC,"Jan 28, 2013"
539,https://www.transfermarkt.com/francis-coquelin/profil/spieler/74869,4000000,Arsenal FC,"Jul 2, 2013"
590,https://www.transfermarkt.com/glenn-whelan/profil/spieler/12124,4000000,Stoke City,"Feb 6, 2012"
591,https://www.transfermarkt.com/glenn-whelan/profil/spieler/12124,4000000,Stoke City,"Jun 24, 2012"
593,https://www.transfermarkt.com/glenn-whelan/profil/spieler/12124,4000000,Stoke City,"Jul 2, 2013"
689,https://www.transfermarkt.com/jesus-vallejo/profil/spieler/251896,4000000,Eintracht Frankfurt,"Oct 13, 2016"
726,https://www.transfermarkt.com/joel-robles/profil/spieler/101118,4000000,Everton FC,"Sep 18, 2013"
742,https://www.transfermarkt.com/joel-robles/profil/spieler/101118,4000000,Real Betis Balompi E9,"Jan 5, 2021"
771,https://www.transfermarkt.com/jonas-lossl/profil/spieler/48870,4000000,Huddersfield Town,"Feb 27, 2020"
796,https://www.transfermarkt.com/jordan-rhodes/profil/spieler/48950,4000000,Sheffield Wednesday,"Jun 28, 2019"
823,https://www.transfermarkt.com/josip-drmic/profil/spieler/140579,4000000,1.FC Nuremberg,"Nov 5, 2013"
831,https://www.transfermarkt.com/josip-drmic/profil/spieler/140579,4000000,Borussia M F6nchengladbach,"Jul 22, 2016"
832,https://www.transfermarkt.com/josip-drmic/profil/spieler/140579,4000000,Borussia M F6nchengladbach,"Feb 7, 2017"
982,https://www.transfermarkt.com/loris-karius/profil/spieler/85864,4000000,Besiktas JK,"Mar 25, 2020"
997,https://www.transfermarkt.com/mame-diouf/profil/spieler/62049,4000000,Blackburn Rovers,"Feb 1, 2011"
998,https://www.transfermarkt.com/mame-diouf/profil/spieler/62049,4000000,Manchester United,"Aug 8, 2011"
1047,https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384,4000000,Twente Enschede FC,"Apr 13, 2009"
1088,https://www.transfermarkt.com/martin-olsson/profil/spieler/38073,4000000,Norwich City,"Jul 11, 2013"
1090,https://www.transfermarkt.com/martin-olsson/profil/spieler/38073,4000000,Norwich City,"Jan 15, 2014"
1091,https://www.transfermarkt.com/martin-olsson/profil/spieler/38073,4000000,Norwich City,"Feb 24, 2015"
1092,https://www.transfermarkt.com/martin-olsson/profil/spieler/38073,4000000,Norwich City,"Jul 1, 2015"
1093,https://www.transfermarkt.com/martin-olsson/profil/spieler/38073,4000000,Norwich City,"Feb 9, 2016"
1096,https://www.transfermarkt.com/martin-olsson/profil/spieler/38073,4000000,Swansea City,"Feb 20, 2017"
1100,https://www.transfermarkt.com/martin-olsson/profil/spieler/38073,4000000,Swansea City,"Feb 27, 2019"
1124,https://www.transfermarkt.com/maya-yoshida/profil/spieler/81789,4000000,Southampton FC,"Feb 9, 2016"
1125,https://www.transfermarkt.com/maya-yoshida/profil/spieler/81789,4000000,Southampton FC,"Aug 1, 2016"
1126,https://www.transfermarkt.com/maya-yoshida/profil/spieler/81789,4000000,Southampton FC,"Feb 20, 2017"
1133,https://www.transfermarkt.com/maya-yoshida/profil/spieler/81789,4000000,UC Sampdoria,"Apr 8, 2020"
1201,https://www.transfermarkt.com/mikel-arteta/profil/spieler/7451,4000000,Arsenal FC,"Feb 12, 2015"
1243,https://www.transfermarkt.com/neeskens-kebano/profil/spieler/111422,4000000,Fulham FC,"Feb 27, 2017"
1244,https://www.transfermarkt.com/neeskens-kebano/profil/spieler/111422,4000000,Fulham FC,"Sep 18, 2017"
1273,https://www.transfermarkt.com/ola-toivonen/profil/spieler/36500,4000000,Stade Rennais FC,"Jun 6, 2015"
1301,https://www.transfermarkt.com/omar-elabdellaoui/profil/spieler/121404,4000000,Olympiacos Piraeus,"Dec 18, 2017"
1302,https://www.transfermarkt.com/omar-elabdellaoui/profil/spieler/121404,4000000,Olympiacos Piraeus,"May 22, 2018"
1303,https://www.transfermarkt.com/omar-elabdellaoui/profil/spieler/121404,4000000,Olympiacos Piraeus,"Dec 7, 2018"
1310,https://www.transfermarkt.com/omar-elabdellaoui/profil/spieler/121404,4000000,Galatasaray SK,"Mar 16, 2021"
1313,https://www.transfermarkt.com/pablo-zabaleta/profil/spieler/20007,4000000,RCD Espanyol Barcelona,"Sep 27, 2006"
1338,https://www.transfermarkt.com/pablo-zabaleta/profil/spieler/20007,4000000,West Ham United,"Dec 19, 2018"
1412,https://www.transfermarkt.com/rachid-ghezzal/profil/spieler/118287,4000000,AS Monaco,"Jun 4, 2018"
1425,https://www.transfermarkt.com/ravel-morrison/profil/spieler/128907,4000000,West Ham United,"Jan 15, 2014"
1499,https://www.transfermarkt.com/ryan-babel/profil/spieler/16135,4000000,Ajax Amsterdam,"Feb 7, 2006"
1514,https://www.transfermarkt.com/ryan-babel/profil/spieler/16135,4000000,Ajax Amsterdam,"May 28, 2013"
1528,https://www.transfermarkt.com/ryan-babel/profil/spieler/16135,4000000,Galatasaray SK,"Jan 3, 2020"
1632,https://www.transfermarkt.com/serge-gnabry/profil/spieler/159471,4000000,Arsenal FC,"Jan 15, 2014"
1633,https://www.transfermarkt.com/serge-gnabry/profil/spieler/159471,4000000,Arsenal FC,"Aug 12, 2014"
1634,https://www.transfermarkt.com/serge-gnabry/profil/spieler/159471,4000000,Arsenal FC,"Feb 12, 2015"
1661,https://www.transfermarkt.com/simon-mignolet/profil/spieler/50219,4000000,Sunderland AFC,"Feb 1, 2011"
1700,https://www.transfermarkt.com/stephen-ireland/profil/spieler/34838,4000000,Aston Villa,"Jan 28, 2013"
1748,https://www.transfermarkt.com/steven-pienaar/profil/spieler/4321,4000000,Everton FC,"Jan 15, 2014"
1761,https://www.transfermarkt.com/stewart-downing/profil/spieler/4063,4000000,Middlesbrough FC,"Jan 31, 2005"
1780,https://www.transfermarkt.com/stewart-downing/profil/spieler/4063,4000000,West Ham United,"Aug 12, 2014"
1785,https://www.transfermarkt.com/stewart-downing/profil/spieler/4063,4000000,Middlesbrough FC,"Feb 20, 2017"
1828,https://www.transfermarkt.com/sven-kums/profil/spieler/42735,4000000,RSC Anderlecht,"Jun 3, 2018"
1890,https://www.transfermarkt.com/toni-martinez/profil/spieler/302371,4000000,FC Porto,"Mar 25, 2021"
1959,https://www.transfermarkt.com/yaya-toure/profil/spieler/13091,4000000,Olympiacos Piraeus,"Sep 14, 2005"
2012,https://www.transfermarkt.com/youssouf-mulumbu/profil/spieler/45272,4000000,West Bromwich Albion,"Feb 12, 2015"
25,https://www.transfermarkt.com/alessandro-diamanti/profil/spieler/23197,4500000,West Ham United,"Aug 6, 2009"
207,https://www.transfermarkt.com/brad-guzan/profil/spieler/39471,4500000,Aston Villa,"Jul 2, 2013"
316,https://www.transfermarkt.com/conor-hourihane/profil/spieler/61653,4500000,Swansea City,"Mar 10, 2021"
352,https://www.transfermarkt.com/davy-klaassen/profil/spieler/182932,4500000,Ajax Amsterdam,"Aug 11, 2014"
481,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,4500000,FC Toulouse,"Jun 14, 2009"
542,https://www.transfermarkt.com/francis-coquelin/profil/spieler/74869,4500000,Arsenal FC,"Feb 12, 2015"
1059,https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384,4500000,Stoke City,"Sep 18, 2013"
1060,https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384,4500000,Stoke City,"Jan 15, 2014"
1086,https://www.transfermarkt.com/martin-olsson/profil/spieler/38073,4500000,Blackburn Rovers,"Jun 24, 2012"
1087,https://www.transfermarkt.com/martin-olsson/profil/spieler/38073,4500000,Blackburn Rovers,"Mar 2, 2013"
1118,https://www.transfermarkt.com/maya-yoshida/profil/spieler/81789,4500000,Southampton FC,"Jan 28, 2013"
1120,https://www.transfermarkt.com/maya-yoshida/profil/spieler/81789,4500000,Southampton FC,"Jan 15, 2014"
1121,https://www.transfermarkt.com/maya-yoshida/profil/spieler/81789,4500000,Southampton FC,"Aug 12, 2014"
1144,https://www.transfermarkt.com/mesut-ozil/profil/spieler/35664,4500000,SV Werder Bremen,"Jun 4, 2008"
1242,https://www.transfermarkt.com/neeskens-kebano/profil/spieler/111422,4500000,KRC Genk,"Jul 15, 2016"
1263,https://www.transfermarkt.com/ola-toivonen/profil/spieler/36500,4500000,PSV Eindhoven,"May 25, 2009"
1295,https://www.transfermarkt.com/omar-elabdellaoui/profil/spieler/121404,4500000,Olympiacos Piraeus,"Sep 27, 2015"
1300,https://www.transfermarkt.com/omar-elabdellaoui/profil/spieler/121404,4500000,Olympiacos Piraeus,"Aug 21, 2017"
1513,https://www.transfermarkt.com/ryan-babel/profil/spieler/16135,4500000,TSG 1899 Hoffenheim,"Jun 29, 2012"
1516,https://www.transfermarkt.com/ryan-babel/profil/spieler/16135,4500000,Kasimpasa,"Jan 27, 2014"
1735,https://www.transfermarkt.com/steven-pienaar/profil/spieler/4321,4500000,Everton FC,"Jan 29, 2008"
1747,https://www.transfermarkt.com/steven-pienaar/profil/spieler/4321,4500000,Everton FC,"Jul 2, 2013"
1827,https://www.transfermarkt.com/sven-kums/profil/spieler/42735,4500000,RSC Anderlecht,"Jan 9, 2018"
1873,https://www.transfermarkt.com/tom-carroll/profil/spieler/121279,4500000,Swansea City,"Jun 28, 2019"
1927,https://www.transfermarkt.com/victor-valdes/profil/spieler/7589,4500000,Standard Li E8ge,"Feb 7, 2016"
1517,https://www.transfermarkt.com/ryan-babel/profil/spieler/16135,4750000,Kasimpasa,"Jul 23, 2014"
89,https://www.transfermarkt.com/alex-pritchard/profil/spieler/200777,4800000,Huddersfield Town,"Apr 8, 2020"
1307,https://www.transfermarkt.com/omar-elabdellaoui/profil/spieler/121404,4800000,Olympiacos Piraeus,"Apr 8, 2020"
26,https://www.transfermarkt.com/alessandro-diamanti/profil/spieler/23197,5000000,West Ham United,"Jan 24, 2010"
81,https://www.transfermarkt.com/alex-pritchard/profil/spieler/200777,5000000,Norwich City,"Sep 1, 2016"
82,https://www.transfermarkt.com/alex-pritchard/profil/spieler/200777,5000000,Norwich City,"Feb 27, 2017"
83,https://www.transfermarkt.com/alex-pritchard/profil/spieler/200777,5000000,Norwich City,"Sep 18, 2017"
132,https://www.transfermarkt.com/arouna-kone/profil/spieler/8552,5000000,Sevilla FC,"Jul 14, 2008"
133,https://www.transfermarkt.com/arouna-kone/profil/spieler/8552,5000000,Sevilla FC,"Jan 25, 2009"
142,https://www.transfermarkt.com/arouna-kone/profil/spieler/8552,5000000,Wigan Athletic,"Sep 9, 2012"
143,https://www.transfermarkt.com/arouna-kone/profil/spieler/8552,5000000,Wigan Athletic,"Jan 28, 2013"
144,https://www.transfermarkt.com/arouna-kone/profil/spieler/8552,5000000,Wigan Athletic,"Jul 2, 2013"
171,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873,5000000,Stoke City,"Jan 28, 2013"
185,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873,5000000,Qaraba 1F FK,"Dec 27, 2019"
208,https://www.transfermarkt.com/brad-guzan/profil/spieler/39471,5000000,Aston Villa,"Jan 15, 2014"
209,https://www.transfermarkt.com/brad-guzan/profil/spieler/39471,5000000,Aston Villa,"Aug 12, 2014"
210,https://www.transfermarkt.com/brad-guzan/profil/spieler/39471,5000000,Aston Villa,"Feb 12, 2015"
259,https://www.transfermarkt.com/brown-ideye/profil/spieler/64308,5000000,Tianjin Teda,"Jun 19, 2017"
278,https://www.transfermarkt.com/carles-gil/profil/spieler/127987,5000000,Aston Villa,"Feb 12, 2015"
338,https://www.transfermarkt.com/cucho/profil/spieler/459463,5000000,SD Huesca,"May 30, 2018"
339,https://www.transfermarkt.com/cucho/profil/spieler/459463,5000000,SD Huesca,"Dec 21, 2018"
437,https://www.transfermarkt.com/dusan-tadic/profil/spieler/36139,5000000,FC Groningen,"Jun 17, 2011"
482,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,5000000,FC Toulouse,"Dec 22, 2009"
522,https://www.transfermarkt.com/florent-hadergjonaj/profil/spieler/238809,5000000,Huddersfield Town,"Mar 23, 2018"
523,https://www.transfermarkt.com/florent-hadergjonaj/profil/spieler/238809,5000000,Huddersfield Town,"May 28, 2018"
527,https://www.transfermarkt.com/florent-hadergjonaj/profil/spieler/238809,5000000,Kasimpasa,"Mar 25, 2020"
592,https://www.transfermarkt.com/glenn-whelan/profil/spieler/12124,5000000,Stoke City,"Jan 28, 2013"
702,https://www.transfermarkt.com/jesus-vallejo/profil/spieler/251896,5000000,Granada CF,"Jan 5, 2021"
732,https://www.transfermarkt.com/joel-robles/profil/spieler/101118,5000000,Everton FC,"Aug 1, 2016"
733,https://www.transfermarkt.com/joel-robles/profil/spieler/101118,5000000,Everton FC,"Feb 20, 2017"
734,https://www.transfermarkt.com/joel-robles/profil/spieler/101118,5000000,Everton FC,"Jun 28, 2017"
