,club_reference,href,name_and_surname,position,market_value,date_of_birth,country
140,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/shkodran-mustafi/profil/spieler/88590,Shkodran Mustafi,Centre-Back,€30.00m ,"Apr 17, 1992 (24)",Germany
141,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/laurent-koscielny/profil/spieler/76277,Laurent Koscielny,Centre-Back,€22.00m ,"Sep 10, 1985 (30)",France
142,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/calum-chambers/profil/spieler/215118,Calum Chambers,Centre-Back,€14.00m ,"Jan 20, 1995 (21)",England
143,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/gabriel-paulista/profil/spieler/149498,Gabriel Paulista,Centre-Back,€13.00m ,"Nov 26, 1990 (25)",Brazil
144,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/rob-holding/profil/spieler/253341,Rob Holding,Centre-Back,€7.00m ,"Sep 20, 1995 (20)",England
145,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/per-mertesacker/profil/spieler/6710,Per Mertesacker,Centre-Back,€6.00m ,"Sep 29, 1984 (31)",Germany
146,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/nacho-monreal/profil/spieler/43003,Nacho Monreal,Left-Back,€13.00m ,"Feb 26, 1986 (30)",Spain
147,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/kieran-gibbs/profil/spieler/44792,Kieran Gibbs,Left-Back,€10.00m ,"Sep 26, 1989 (26)",England
148,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/marc-bola/profil/spieler/340310,Marc Bola,Left-Back, ,"Dec 9, 1997 (18)",England
149,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/hector-bellerin/profil/spieler/191217,Héctor Bellerín,Right-Back,€30.00m ,"Mar 19, 1995 (21)",Spain
150,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/carl-jenkinson/profil/spieler/126321,Carl Jenkinson,Right-Back,€5.00m ,"Feb 8, 1992 (24)",England
151,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/mathieu-debuchy/profil/spieler/27306,Mathieu Debuchy,Right-Back,€3.50m ,"Jul 28, 1985 (30)",France
152,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/granit-xhaka/profil/spieler/111455,Granit Xhaka,Defensive Midfield,€35.00m ,"Sep 27, 1992 (23)",Switzerland
153,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/francis-coquelin/profil/spieler/74869,Francis Coquelin,Defensive Midfield,€15.00m ,"May 13, 1991 (25)",France
154,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/mohamed-elneny/profil/spieler/160438,Mohamed Elneny,Defensive Midfield,€10.00m ,"Jul 11, 1992 (23)",Egypt
155,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/krystian-bielik/profil/spieler/287247,Krystian Bielik,Defensive Midfield,€2.00m ,"Jan 4, 1998 (18)",Poland
156,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/ben-sheaf/profil/spieler/314384,Ben Sheaf,Defensive Midfield, ,"Feb 5, 1998 (18)",England
157,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/aaron-ramsey/profil/spieler/50057,Aaron Ramsey,Central Midfield,€35.00m ,"Dec 26, 1990 (25)",Wales
158,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/alex-oxlade-chamberlain/profil/spieler/143424,Alex Oxlade-Chamberlain,Central Midfield,€22.00m ,"Aug 15, 1993 (22)",England
159,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/jack-wilshere/profil/spieler/74223,Jack Wilshere,Central Midfield,€18.00m ,"Jan 1, 1992 (24)",England
160,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/santi-cazorla/profil/spieler/15799,Santi Cazorla,Central Midfield,€12.00m ,"Dec 13, 1984 (31)",Spain
161,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/gedion-zelalem/profil/spieler/228370,Gedion Zelalem,Central Midfield,€250Th. ,"Jan 26, 1997 (19)",United States
162,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/josh-dasilva/profil/spieler/340321,Josh Dasilva,Central Midfield, ,"Oct 23, 1998 (17)",England
163,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/ainsley-maitland-niles/profil/spieler/285845,Ainsley Maitland-Niles,Right Midfield,€750Th. ,"Aug 29, 1997 (18)",England
164,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/mesut-ozil/profil/spieler/35664,Mesut Özil,Attacking Midfield,€50.00m ,"Oct 15, 1988 (27)",Germany
165,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/jeff-reine-adelaide/profil/spieler/326300,Jeff Reine-Adélaïde,Attacking Midfield,€1.00m ,"Jan 17, 1998 (18)",France
166,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/alex-iwobi/profil/spieler/242631,Alex Iwobi,Left Winger,€10.00m ,"May 3, 1996 (20)",Nigeria
167,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/chris-willock/profil/spieler/314341,Chris Willock,Left Winger, ,"Jan 31, 1998 (18)",England
168,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/theo-walcott/profil/spieler/33713,Theo Walcott,Right Winger,€20.00m ,"Mar 16, 1989 (27)",England
169,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/alexis-sanchez/profil/spieler/40433,Alexis Sánchez,Centre-Forward,€65.00m ,"Dec 19, 1988 (27)",Chile
170,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/olivier-giroud/profil/spieler/82442,Olivier Giroud,Centre-Forward,€22.00m ,"Sep 30, 1986 (29)",France
171,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/lucas-perez/profil/spieler/73185,Lucas Pérez,Centre-Forward,€15.00m ,"Sep 10, 1988 (27)",Spain
172,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/danny-welbeck/profil/spieler/67063,Danny Welbeck,Centre-Forward,€15.00m ,"Nov 26, 1990 (25)",England
173,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/joel-campbell/profil/spieler/131248,Joel Campbell,Centre-Forward,€6.00m ,"Jun 26, 1992 (24)",Costa Rica
174,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/chuba-akpom/profil/spieler/197642,Chuba Akpom,Centre-Forward,€1.00m ,"Oct 9, 1995 (20)",England
175,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/yaya-sanogo/profil/spieler/127194,Yaya Sanogo,Centre-Forward,€1.00m ,"Jan 27, 1993 (23)",France
176,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/stephy-mavididi/profil/spieler/340328,Stephy Mavididi,Centre-Forward, ,"May 31, 1998 (18)",England
177,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/simon-mignolet/profil/spieler/50219,Simon Mignolet,Goalkeeper,€12.00m ,"Mar 6, 1988 (28)",Belgium
178,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/loris-karius/profil/spieler/85864,Loris Karius,Goalkeeper,€8.00m ,"Jun 22, 1993 (23)",Germany
179,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/danny-ward/profil/spieler/203026,Danny Ward,Goalkeeper,€2.50m ,"Jun 22, 1993 (23)",Wales
180,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/adam-bogdan/profil/spieler/55247,Ádám Bogdán,Goalkeeper,€1.00m ,"Sep 27, 1987 (28)",Hungary
181,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/alexander-manninger/profil/spieler/5278,Alexander Manninger,Goalkeeper,€200Th. ,"Jun 4, 1977 (39)",Austria
182,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/joel-matip/profil/spieler/82105,Joel Matip,Centre-Back,€25.00m ,"Aug 8, 1991 (24)",Cameroon
183,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/dejan-lovren/profil/spieler/37838,Dejan Lovren,Centre-Back,€17.00m ,"Jul 5, 1989 (26)",Croatia
184,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/mamadou-sakho/profil/spieler/47713,Mamadou Sakho,Centre-Back,€15.00m ,"Feb 13, 1990 (26)",France
185,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/emre-can/profil/spieler/119296,Emre Can,Centre-Back,€15.00m ,"Jan 12, 1994 (22)",Germany
186,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/joe-gomez/profil/spieler/256178,Joe Gomez,Centre-Back,€4.00m ,"May 23, 1997 (19)",England
187,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/ragnar-klavan/profil/spieler/26669,Ragnar Klavan,Centre-Back,€3.50m ,"Oct 30, 1985 (30)",Estonia
188,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/alberto-moreno/profil/spieler/207917,Alberto Moreno,Left-Back,€10.00m ,"Jul 5, 1992 (23)",Spain
189,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/nathaniel-clyne/profil/spieler/85177,Nathaniel Clyne,Right-Back,€21.00m ,"Apr 5, 1991 (25)",England
190,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/jon-flanagan/profil/spieler/145922,Jon Flanagan,Right-Back,€3.50m ,"Jan 1, 1993 (23)",England
191,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/andre-wisdom/profil/spieler/128912,Andre Wisdom,Right-Back,€2.75m ,"May 9, 1993 (23)",England
192,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/trent-alexander-arnold/profil/spieler/314353,Trent Alexander-Arnold,Right-Back,€1.50m ,"Oct 7, 1998 (17)",England
193,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/connor-randall/profil/spieler/262545,Connor Randall,Right-Back,€500Th. ,"Oct 21, 1995 (20)",England
194,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/lucas-leiva/profil/spieler/41414,Lucas Leiva,Defensive Midfield,€7.00m ,"Jan 9, 1987 (29)",Brazil
195,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/marko-grujic/profil/spieler/222813,Marko Grujic,Defensive Midfield,€5.00m ,"Apr 13, 1996 (20)",Serbia
196,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/kevin-stewart/profil/spieler/200782,Kevin Stewart,Defensive Midfield,€1.00m ,"Sep 7, 1993 (22)",England
197,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/mj-williams/profil/spieler/279454,MJ Williams,Defensive Midfield,€100Th. ,"Nov 6, 1995 (20)",Wales
198,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/georginio-wijnaldum/profil/spieler/49499,Georginio Wijnaldum,Central Midfield,€28.00m ,"Nov 11, 1990 (25)",Netherlands
199,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/jordan-henderson/profil/spieler/61651,Jordan Henderson,Central Midfield,€28.00m ,"Jun 17, 1990 (26)",England
200,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/james-milner/profil/spieler/3333,James Milner,Central Midfield,€12.00m ,"Jan 4, 1986 (30)",England
201,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/ovie-ejaria/profil/spieler/337284,Ovie Ejaria,Central Midfield,€500Th. ,"Nov 18, 1997 (18)",England
202,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/philippe-coutinho/profil/spieler/80444,Philippe Coutinho,Attacking Midfield,€45.00m ,"Jun 12, 1992 (24)",Brazil
203,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/adam-lallana/profil/spieler/43530,Adam Lallana,Attacking Midfield,€25.00m ,"May 10, 1988 (28)",England
204,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/ben-woodburn/profil/spieler/344015,Ben Woodburn,Attacking Midfield,€1.50m ,"Oct 15, 1999 (16)",Wales
205,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/paulinho/profil/spieler/372670,Paulinho,Attacking Midfield, ,"Dec 25, 1997 (18)",Portugal
206,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/sadio-mane/profil/spieler/200512,Sadio Mané,Left Winger,€40.00m ,"Apr 10, 1992 (24)",Senegal
207,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/lazar-markovic/profil/spieler/144303,Lazar Markovic,Right Winger,€10.00m ,"Mar 2, 1994 (22)",Serbia
208,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/sheyi-ojo/profil/spieler/236510,Sheyi Ojo,Right Winger,€2.00m ,"Jun 19, 1997 (19)",England
209,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/harry-wilson/profil/spieler/279455,Harry Wilson,Right Winger,€100Th. ,"Mar 22, 1997 (19)",Wales
210,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/roberto-firmino/profil/spieler/131789,Roberto Firmino,Centre-Forward,€38.00m ,"Oct 2, 1991 (24)",Brazil
211,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/daniel-sturridge/profil/spieler/47082,Daniel Sturridge,Centre-Forward,€20.00m ,"Sep 1, 1989 (26)",England
212,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/divock-origi/profil/spieler/148368,Divock Origi,Centre-Forward,€12.00m ,"Apr 18, 1995 (21)",Belgium
213,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/danny-ings/profil/spieler/134294,Danny Ings,Centre-Forward,€8.00m ,"Jul 23, 1992 (23)",England
214,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,/rhian-brewster/profil/spieler/406560,Rhian Brewster,Centre-Forward, ,"Apr 1, 2000 (16)",England
215,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/hugo-lloris/profil/spieler/17965,Hugo Lloris,Goalkeeper,€24.00m ,"Dec 26, 1986 (29)",France
216,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/michel-vorm/profil/spieler/26276,Michel Vorm,Goalkeeper,€4.00m ,"Oct 20, 1983 (32)",Netherlands
217,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/pau-lopez/profil/spieler/286415,Pau López,Goalkeeper,€1.50m ,"Dec 13, 1994 (21)",Spain
218,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/luke-mcgee/profil/spieler/183301,Luke McGee,Goalkeeper,€100Th. ,"Sep 2, 1995 (20)",England
219,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/alfie-whiteman/profil/spieler/282823,Alfie Whiteman,Goalkeeper, ,"Oct 2, 1998 (17)",England
220,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/toby-alderweireld/profil/spieler/42710,Toby Alderweireld,Centre-Back,€35.00m ,"Mar 2, 1989 (27)",Belgium
221,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/jan-vertonghen/profil/spieler/43250,Jan Vertonghen,Centre-Back,€28.00m ,"Apr 24, 1987 (29)",Belgium
222,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/eric-dier/profil/spieler/175722,Eric Dier,Centre-Back,€25.00m ,"Jan 15, 1994 (22)",England
223,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/federico-fazio/profil/spieler/45314,Federico Fazio,Centre-Back,€9.00m ,"Mar 17, 1987 (29)",Argentina
224,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/kevin-wimmer/profil/spieler/122675,Kevin Wimmer,Centre-Back,€7.00m ,"Nov 15, 1992 (23)",Austria
225,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/cameron-carter-vickers/profil/spieler/341049,Cameron Carter-Vickers,Centre-Back,€500Th. ,"Dec 31, 1997 (18)",United States
226,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/danny-rose/profil/spieler/50174,Danny Rose,Left-Back,€28.00m ,"Jul 2, 1990 (25)",England
227,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/ben-davies/profil/spieler/192765,Ben Davies,Left-Back,€12.00m ,"Apr 24, 1993 (23)",Wales
228,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/kyle-walker/profil/spieler/95424,Kyle Walker,Right-Back,€30.00m ,"May 28, 1990 (26)",England
229,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/kieran-trippier/profil/spieler/95810,Kieran Trippier,Right-Back,€10.00m ,"Sep 19, 1990 (25)",England
230,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/kyle-walker-peters/profil/spieler/341051,Kyle Walker-Peters,Right-Back,€250Th. ,"Apr 13, 1997 (19)",England
231,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/anton-walkes/profil/spieler/307763,Anton Walkes,Right-Back,€100Th. ,"Feb 8, 1997 (19)",England
232,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/victor-wanyama/profil/spieler/77760,Victor Wanyama,Defensive Midfield,€25.00m ,"Jun 25, 1991 (25)",Kenya
233,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/harry-winks/profil/spieler/249126,Harry Winks,Defensive Midfield,€4.00m ,"Feb 2, 1996 (20)",England
234,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/filip-lesniak/profil/spieler/186383,Filip Lesniak,Defensive Midfield,€100Th. ,"May 14, 1996 (20)",Slovakia
235,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/luke-amos/profil/spieler/258912,Luke Amos,Defensive Midfield,€100Th. ,"Feb 23, 1997 (19)",England
236,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/moussa-sissoko/profil/spieler/46001,Moussa Sissoko,Central Midfield,€20.00m ,"Aug 16, 1989 (26)",France
237,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/nabil-bentaleb/profil/spieler/245537,Nabil Bentaleb,Central Midfield,€18.00m ,"Nov 24, 1994 (21)",Algeria
238,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/mousa-dembele/profil/spieler/19368,Mousa Dembélé,Central Midfield,€18.00m ,"Jul 16, 1987 (28)",Belgium
239,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/ryan-mason/profil/spieler/61834,Ryan Mason,Central Midfield,€8.50m ,"Jun 13, 1991 (25)",England
240,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/tom-carroll/profil/spieler/121279,Tom Carroll,Central Midfield,€6.00m ,"May 28, 1992 (24)",England
241,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/dele-alli/profil/spieler/207929,Dele Alli,Attacking Midfield,€45.00m ,"Apr 11, 1996 (20)",England
242,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/christian-eriksen/profil/spieler/69633,Christian Eriksen,Attacking Midfield,€40.00m ,"Feb 14, 1992 (24)",Denmark
243,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/josh-onomah/profil/spieler/243589,Josh Onomah,Attacking Midfield,€2.50m ,"Apr 27, 1997 (19)",England
244,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/heung-min-son/profil/spieler/91845,Heung-min Son,Left Winger,€30.00m ,"Jul 8, 1992 (23)","Korea, South"
245,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/georges-kevin-nkoudou/profil/spieler/215679,Georges-Kevin N'Koudou,Left Winger,€7.00m ,"Feb 13, 1995 (21)",France
246,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/samuel-shashoua/profil/spieler/387313,Samuel Shashoua,Left Winger, ,"May 13, 1999 (17)",England
247,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/erik-lamela/profil/spieler/111630,Erik Lamela,Right Winger,€25.00m ,"Mar 4, 1992 (24)",Argentina
248,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/clinton-njie/profil/spieler/241119,Clinton N'Jie,Right Winger,€7.00m ,"Aug 15, 1993 (22)",Cameroon
249,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/marcus-edwards/profil/spieler/314367,Marcus Edwards,Right Winger, ,"Dec 3, 1998 (17)",England
250,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/harry-kane/profil/spieler/132098,Harry Kane,Centre-Forward,€60.00m ,"Jul 28, 1993 (22)",England
251,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/vincent-janssen/profil/spieler/207015,Vincent Janssen,Centre-Forward,€13.00m ,"Jun 15, 1994 (22)",Netherlands
252,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,/shayon-harrison/profil/spieler/345739,Shayon Harrison,Centre-Forward, ,"Jul 13, 1997 (18)",England
253,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2016,/joel-robles/profil/spieler/101118,Joel Robles,Goalkeeper,€5.00m ,"Jun 17, 1990 (26)",Spain
254,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2016,/maarten-stekelenburg/profil/spieler/4311,Maarten Stekelenburg,Goalkeeper,€2.00m ,"Sep 22, 1982 (33)",Netherlands
255,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2016,/mateusz-hewelt/profil/spieler/318547,Mateusz Hewelt,Goalkeeper, ,"Sep 23, 1996 (19)",Poland
256,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2016,/ramiro-funes-mori/profil/spieler/11111,Ramiro Funes Mori,Centre-Back,€12.00m ,"Mar 5, 1991 (25)",Argentina
257,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2016,/ashley-williams/profil/spieler/67355,Ashley Williams,Centre-Back,€8.00m ,"Aug 23, 1984 (31)",Wales
258,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2016,/mason-holgate/profil/spieler/348623,Mason Holgate,Centre-Back,€5.00m ,"Oct 22, 1996 (19)",England
259,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2016,/phil-jagielka/profil/spieler/13520,Phil Jagielka,Centre-Back,€2.00m ,"Aug 17, 1982 (33)",England
260,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2016,/tyias-browning/profil/spieler/156934,Tyias Browning,Centre-Back,€1.00m ,"May 27, 1994 (22)",England
261,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2016,/matthew-pennington/profil/spieler/220755,Matthew Pennington,Centre-Back,€500Th. ,"Oct 6, 1994 (21)",England
262,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2016,/leighton-baines/profil/spieler/13507,Leighton Baines,Left-Back,€12.00m ,"Dec 11, 1984 (31)",England
263,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2016,/brendan-galloway/profil/spieler/208244,Brendan Galloway,Left-Back,€3.00m ,"Mar 17, 1996 (20)",England
264,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2016,/bryan-oviedo/profil/spieler/124983,Bryan Oviedo,Left-Back,€2.50m ,"Feb 18, 1990 (26)",Costa Rica
265,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2016,/luke-garbutt/profil/spieler/110860,Luke Garbutt,Left-Back,€1.00m ,"May 21, 1993 (23)",England
266,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2016,/seamus-coleman/profil/spieler/68390,Seamus Coleman,Right-Back,€17.00m ,"Oct 11, 1988 (27)",Ireland
267,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2016,/jonjoe-kenny/profil/spieler/258883,Jonjoe Kenny,Right-Back,€250Th. ,"Mar 15, 1997 (19)",England
268,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2016,/morgan-schneiderlin/profil/spieler/56818,Morgan Schneiderlin,Defensive Midfield,€22.00m ,"Nov 8, 1989 (26)",France
269,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2016,/idrissa-gueye/profil/spieler/126665,Idrissa Gueye,Defensive Midfield,€18.00m ,"Sep 26, 1989 (26)",Senegal
270,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2016,/muhamed-besic/profil/spieler/93905,Muhamed Besic,Defensive Midfield,€5.00m ,"Sep 10, 1992 (23)",Bosnia-Herzegovina
271,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2016,/gareth-barry/profil/spieler/3291,Gareth Barry,Defensive Midfield,€1.50m ,"Feb 23, 1981 (35)",England
272,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2016,/ross-barkley/profil/spieler/131978,Ross Barkley,Central Midfield,€25.00m ,"Dec 5, 1993 (22)",England
273,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2016,/james-mccarthy/profil/spieler/45333,James McCarthy,Central Midfield,€15.00m ,"Nov 12, 1990 (25)",Ireland
274,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2016,/tom-cleverley/profil/spieler/73484,Tom Cleverley,Central Midfield,€8.00m ,"Aug 12, 1989 (26)",England
275,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2016,/tom-davies/profil/spieler/314210,Tom Davies,Central Midfield,€8.00m ,"Jun 30, 1998 (18)",England
276,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2016,/darron-gibson/profil/spieler/42413,Darron Gibson,Central Midfield,€1.50m ,"Oct 25, 1987 (28)",Ireland
277,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2016,/joe-williams/profil/spieler/268185,Joe Williams,Central Midfield, ,"Dec 8, 1996 (19)",England
278,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2016,/yannick-bolasie/profil/spieler/75471,Yannick Bolasie,Left Winger,€20.00m ,"May 24, 1989 (27)",DR Congo
