,club_reference,href,name_and_surname,position,market_value,date_of_birth,country
140,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/sergio-romero/profil/spieler/30690,Sergio Romero,Goalkeeper,€3.50m ,"Feb 22, 1987 (31)",Argentina
141,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/joel-pereira/profil/spieler/192611,Joel Pereira,Goalkeeper,€850Th. ,"Jun 28, 1996 (22)",Portugal
142,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/lee-grant/profil/spieler/13460,Lee Grant,Goalkeeper,€750Th. ,"Jan 27, 1983 (35)",England
143,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/victor-lindelof/profil/spieler/184573,Victor Lindelöf,Centre-Back,€35.00m ,"Jul 17, 1994 (23)",Sweden
144,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/eric-bailly/profil/spieler/286384,Eric Bailly,Centre-Back,€25.00m ,"Apr 12, 1994 (24)",Cote d'Ivoire
145,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/phil-jones/profil/spieler/117996,Phil Jones,Centre-Back,€20.00m ,"Feb 21, 1992 (26)",England
146,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/chris-smalling/profil/spieler/103427,Chris Smalling,Centre-Back,€20.00m ,"Nov 22, 1989 (28)",England
147,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/marcos-rojo/profil/spieler/93176,Marcos Rojo,Centre-Back,€12.00m ,"Mar 20, 1990 (28)",Argentina
148,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/axel-tuanzebe/profil/spieler/342046,Axel Tuanzebe,Centre-Back,€7.00m ,"Nov 14, 1997 (20)",England
149,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/luke-shaw/profil/spieler/183288,Luke Shaw,Left-Back,€30.00m ,"Jul 12, 1995 (22)",England
150,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/cameron-borthwick-jackson/profil/spieler/258879,Cameron Borthwick-Jackson,Left-Back,€1.00m ,"Feb 2, 1997 (21)",England
151,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/brandon-williams/profil/spieler/507700,Brandon Williams,Left-Back, ,"Sep 3, 2000 (17)",England
152,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/diogo-dalot/profil/spieler/357147,Diogo Dalot,Right-Back,€20.00m ,"Mar 18, 1999 (19)",Portugal
153,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/matteo-darmian/profil/spieler/54906,Matteo Darmian,Right-Back,€10.00m ,"Dec 2, 1989 (28)",Italy
154,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/timothy-fosu-mensah/profil/spieler/315131,Timothy Fosu-Mensah,Right-Back,€7.00m ,"Jan 2, 1998 (20)",Netherlands
155,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/antonio-valencia/profil/spieler/33544,Antonio Valencia,Right-Back,€5.00m ,"Aug 4, 1985 (32)",Ecuador
156,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/nemanja-matic/profil/spieler/74683,Nemanja Matic,Defensive Midfield,€30.00m ,"Aug 1, 1988 (29)",Serbia
157,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/james-garner/profil/spieler/505219,James Garner,Defensive Midfield, ,"Mar 13, 2001 (17)",England
158,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/paul-pogba/profil/spieler/122153,Paul Pogba,Central Midfield,€100.00m ,"Mar 15, 1993 (25)",France
159,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/fred/profil/spieler/191614,Fred,Central Midfield,€30.00m ,"Mar 5, 1993 (25)",Brazil
160,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/ander-herrera/profil/spieler/99343,Ander Herrera,Central Midfield,€25.00m ,"Aug 14, 1989 (28)",Spain
161,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/marouane-fellaini/profil/spieler/39679,Marouane Fellaini,Central Midfield,€12.00m ,"Nov 22, 1987 (30)",Belgium
162,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/scott-mctominay/profil/spieler/315969,Scott McTominay,Central Midfield,€12.00m ,"Dec 8, 1996 (21)",Scotland
163,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/ashley-young/profil/spieler/14086,Ashley Young,Left Midfield,€5.00m ,"Jul 9, 1985 (32)",England
164,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/jesse-lingard/profil/spieler/141660,Jesse Lingard,Attacking Midfield,€40.00m ,"Dec 15, 1992 (25)",England
165,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/juan-mata/profil/spieler/44068,Juan Mata,Attacking Midfield,€20.00m ,"Apr 28, 1988 (30)",Spain
166,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/andreas-pereira/profil/spieler/203394,Andreas Pereira,Attacking Midfield,€10.00m ,"Jan 1, 1996 (22)",Brazil
167,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/angel-gomes/profil/spieler/392770,Angel Gomes,Attacking Midfield, ,"Aug 31, 2000 (17)",England
168,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/marcus-rashford/profil/spieler/258923,Marcus Rashford,Left Winger,€80.00m ,"Oct 31, 1997 (20)",England
169,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/tahith-chong/profil/spieler/344830,Tahith Chong,Right Winger, ,"Dec 4, 1999 (18)",Netherlands
170,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/mason-greenwood/profil/spieler/532826,Mason Greenwood,Right Winger, ,"Oct 1, 2001 (16)",England
171,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/romelu-lukaku/profil/spieler/96341,Romelu Lukaku,Centre-Forward,€75.00m ,"May 13, 1993 (25)",Belgium
172,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/anthony-martial/profil/spieler/182877,Anthony Martial,Centre-Forward,€60.00m ,"Dec 5, 1995 (22)",France
173,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/alexis-sanchez/profil/spieler/40433,Alexis Sánchez,Centre-Forward,€35.00m ,"Dec 19, 1988 (29)",Chile
174,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/james-wilson/profil/spieler/214104,James Wilson,Centre-Forward,€1.50m ,"Dec 1, 1995 (22)",England
175,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/hugo-lloris/profil/spieler/17965,Hugo Lloris,Goalkeeper,€25.00m ,"Dec 26, 1986 (31)",France
176,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/paulo-gazzaniga/profil/spieler/195488,Paulo Gazzaniga,Goalkeeper,€2.00m ,"Jan 2, 1992 (26)",Argentina
177,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/michel-vorm/profil/spieler/26276,Michel Vorm,Goalkeeper,€1.00m ,"Oct 20, 1983 (34)",Netherlands
178,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/alfie-whiteman/profil/spieler/282823,Alfie Whiteman,Goalkeeper, ,"Oct 2, 1998 (19)",England
179,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/davinson-sanchez/profil/spieler/341429,Davinson Sánchez,Centre-Back,€55.00m ,"Jun 12, 1996 (22)",Colombia
180,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/toby-alderweireld/profil/spieler/42710,Toby Alderweireld,Centre-Back,€40.00m ,"Mar 2, 1989 (29)",Belgium
181,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/eric-dier/profil/spieler/175722,Eric Dier,Centre-Back,€40.00m ,"Jan 15, 1994 (24)",England
182,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/jan-vertonghen/profil/spieler/43250,Jan Vertonghen,Centre-Back,€28.00m ,"Apr 24, 1987 (31)",Belgium
183,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/juan-foyth/profil/spieler/480763,Juan Foyth,Centre-Back,€15.00m ,"Jan 12, 1998 (20)",Argentina
184,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/cameron-carter-vickers/profil/spieler/341049,Cameron Carter-Vickers,Centre-Back,€1.50m ,"Dec 31, 1997 (20)",United States
185,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/danny-rose/profil/spieler/50174,Danny Rose,Left-Back,€25.00m ,"Jul 2, 1990 (27)",England
186,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/ben-davies/profil/spieler/192765,Ben Davies,Left-Back,€25.00m ,"Apr 24, 1993 (25)",Wales
187,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/kieran-trippier/profil/spieler/95810,Kieran Trippier,Right-Back,€35.00m ,"Sep 19, 1990 (27)",England
188,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/serge-aurier/profil/spieler/127032,Serge Aurier,Right-Back,€18.00m ,"Dec 24, 1992 (25)",Cote d'Ivoire
189,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/kyle-walker-peters/profil/spieler/341051,Kyle Walker-Peters,Right-Back,€3.50m ,"Apr 13, 1997 (21)",England
190,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/timothy-eyoma/profil/spieler/406559,Timothy Eyoma,Right-Back, ,"Jan 29, 2000 (18)",England
191,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/harry-winks/profil/spieler/249126,Harry Winks,Defensive Midfield,€25.00m ,"Feb 2, 1996 (22)",England
192,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/victor-wanyama/profil/spieler/77760,Victor Wanyama,Defensive Midfield,€20.00m ,"Jun 25, 1991 (27)",Kenya
193,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/oliver-skipp/profil/spieler/406638,Oliver Skipp,Defensive Midfield,€5.00m ,"Sep 16, 2000 (17)",England
194,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/luke-amos/profil/spieler/258912,Luke Amos,Defensive Midfield,€100Th. ,"Feb 23, 1997 (21)",England
195,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/george-marsh/profil/spieler/431424,George Marsh,Defensive Midfield, ,"Nov 5, 1998 (19)",England
196,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/moussa-sissoko/profil/spieler/46001,Moussa Sissoko,Central Midfield,€25.00m ,"Aug 16, 1989 (28)",France
197,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/mousa-dembele/profil/spieler/19368,Mousa Dembélé,Central Midfield,€12.00m ,"Jul 16, 1987 (30)",Belgium
198,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/christian-eriksen/profil/spieler/69633,Christian Eriksen,Attacking Midfield,€100.00m ,"Feb 14, 1992 (26)",Denmark
199,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/dele-alli/profil/spieler/207929,Dele Alli,Attacking Midfield,€90.00m ,"Apr 11, 1996 (22)",England
200,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/josh-onomah/profil/spieler/243589,Josh Onomah,Attacking Midfield,€3.00m ,"Apr 27, 1997 (21)",England
201,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/heung-min-son/profil/spieler/91845,Heung-min Son,Left Winger,€80.00m ,"Jul 8, 1992 (25)","Korea, South"
202,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/georges-kevin-nkoudou/profil/spieler/215679,Georges-Kevin N'Koudou,Left Winger,€5.00m ,"Feb 13, 1995 (23)",France
203,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/lucas-moura/profil/spieler/77100,Lucas Moura,Right Winger,€40.00m ,"Aug 13, 1992 (25)",Brazil
204,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/erik-lamela/profil/spieler/111630,Erik Lamela,Right Winger,€18.00m ,"Mar 4, 1992 (26)",Argentina
205,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/harry-kane/profil/spieler/132098,Harry Kane,Centre-Forward,€150.00m ,"Jul 28, 1993 (24)",England
206,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/vincent-janssen/profil/spieler/207015,Vincent Janssen,Centre-Forward,€8.00m ,"Jun 15, 1994 (24)",Netherlands
207,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/fernando-llorente/profil/spieler/35564,Fernando Llorente,Centre-Forward,€3.50m ,"Feb 26, 1985 (33)",Spain
208,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,/kazaiah-sterling/profil/spieler/357397,Kazaiah Sterling,Centre-Forward, ,"Nov 9, 1998 (19)",England
209,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/bernd-leno/profil/spieler/72476,Bernd Leno,Goalkeeper,€30.00m ,"Mar 4, 1992 (26)",Germany
210,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/david-ospina/profil/spieler/73396,David Ospina,Goalkeeper,€4.00m ,"Aug 31, 1988 (29)",Colombia
211,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/petr-cech/profil/spieler/5658,Petr Cech,Goalkeeper,€2.50m ,"May 20, 1982 (36)",Czech Republic
212,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/emiliano-martinez/profil/spieler/111873,Emiliano Martínez,Goalkeeper,€2.00m ,"Sep 2, 1992 (25)",Argentina
213,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/matt-macey/profil/spieler/220491,Matt Macey,Goalkeeper,€250Th. ,"Sep 9, 1994 (23)",England
214,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/dejan-iliev/profil/spieler/205757,Dejan Iliev,Goalkeeper, ,"Feb 25, 1995 (23)",North Macedonia
215,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/shkodran-mustafi/profil/spieler/88590,Shkodran Mustafi,Centre-Back,€25.00m ,"Apr 17, 1992 (26)",Germany
216,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/sokratis-papastathopoulos/profil/spieler/34322,Sokratis Papastathopoulos,Centre-Back,€20.00m ,"Jun 9, 1988 (30)",Greece
217,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/calum-chambers/profil/spieler/215118,Calum Chambers,Centre-Back,€14.00m ,"Jan 20, 1995 (23)",England
218,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/rob-holding/profil/spieler/253341,Rob Holding,Centre-Back,€12.00m ,"Sep 20, 1995 (22)",England
219,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/laurent-koscielny/profil/spieler/76277,Laurent Koscielny,Centre-Back,€8.00m ,"Sep 10, 1985 (32)",France
220,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/konstantinos-mavropanos/profil/spieler/415912,Konstantinos Mavropanos,Centre-Back,€3.00m ,"Dec 11, 1997 (20)",Greece
221,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/julio-pleguezuelo/profil/spieler/251885,Julio Pleguezuelo,Centre-Back,€300Th. ,"Jan 26, 1997 (21)",Spain
222,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/zech-medley/profil/spieler/392761,Zech Medley,Centre-Back, ,"Jul 9, 2000 (17)",England
223,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/sead-kolasinac/profil/spieler/94005,Sead Kolasinac,Left-Back,€20.00m ,"Jun 20, 1993 (25)",Bosnia-Herzegovina
224,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/nacho-monreal/profil/spieler/43003,Nacho Monreal,Left-Back,€8.00m ,"Feb 26, 1986 (32)",Spain
225,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/hector-bellerin/profil/spieler/191217,Héctor Bellerín,Right-Back,€40.00m ,"Mar 19, 1995 (23)",Spain
226,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/carl-jenkinson/profil/spieler/126321,Carl Jenkinson,Right-Back,€2.00m ,"Feb 8, 1992 (26)",England
227,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/stephan-lichtsteiner/profil/spieler/2865,Stephan Lichtsteiner,Right-Back,€1.50m ,"Jan 16, 1984 (34)",Switzerland
228,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/jordi-osei-tutu/profil/spieler/397099,Jordi Osei-Tutu,Right-Back, ,"Oct 2, 1998 (19)",England
229,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/lucas-torreira/profil/spieler/318077,Lucas Torreira,Defensive Midfield,€55.00m ,"Feb 11, 1996 (22)",Uruguay
230,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/granit-xhaka/profil/spieler/111455,Granit Xhaka,Defensive Midfield,€45.00m ,"Sep 27, 1992 (25)",Switzerland
231,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/mohamed-elneny/profil/spieler/160438,Mohamed Elneny,Defensive Midfield,€8.00m ,"Jul 11, 1992 (25)",Egypt
232,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/krystian-bielik/profil/spieler/287247,Krystian Bielik,Defensive Midfield,€2.00m ,"Jan 4, 1998 (20)",Poland
233,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/charlie-gilmour/profil/spieler/293726,Charlie Gilmour,Defensive Midfield, ,"Feb 11, 1999 (19)",Scotland
234,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/aaron-ramsey/profil/spieler/50057,Aaron Ramsey,Central Midfield,€40.00m ,"Dec 26, 1990 (27)",Wales
235,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/matteo-guendouzi/profil/spieler/465830,Mattéo Guendouzi,Central Midfield,€35.00m ,"Apr 14, 1999 (19)",France
236,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/joe-willock/profil/spieler/340329,Joe Willock,Central Midfield, ,"Aug 20, 1999 (18)",England
237,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/ainsley-maitland-niles/profil/spieler/285845,Ainsley Maitland-Niles,Right Midfield,€12.00m ,"Aug 29, 1997 (20)",England
238,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/henrikh-mkhitaryan/profil/spieler/55735,Henrikh Mkhitaryan,Attacking Midfield,€25.00m ,"Jan 21, 1989 (29)",Armenia
239,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/mesut-ozil/profil/spieler/35664,Mesut Özil,Attacking Midfield,€25.00m ,"Oct 15, 1988 (29)",Germany
240,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/denis-suarez/profil/spieler/165007,Denis Suárez,Attacking Midfield,€12.00m ,"Jan 6, 1994 (24)",Spain
241,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/emile-smith-rowe/profil/spieler/392765,Emile Smith Rowe,Attacking Midfield,€4.00m ,"Jul 28, 2000 (17)",England
242,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/alex-iwobi/profil/spieler/242631,Alex Iwobi,Left Winger,€25.00m ,"May 3, 1996 (22)",Nigeria
243,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/takuma-asano/profil/spieler/245744,Takuma Asano,Left Winger,€1.50m ,"Nov 10, 1994 (23)",Japan
244,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/reiss-nelson/profil/spieler/340325,Reiss Nelson,Right Winger,€17.00m ,"Dec 10, 1999 (18)",England
245,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/bukayo-saka/profil/spieler/433177,Bukayo Saka,Right Winger, ,"Sep 5, 2001 (16)",England
246,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/alexandre-lacazette/profil/spieler/93720,Alexandre Lacazette,Centre-Forward,€70.00m ,"May 28, 1991 (27)",France
247,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/pierre-emerick-aubameyang/profil/spieler/58864,Pierre-Emerick Aubameyang,Centre-Forward,€70.00m ,"Jun 18, 1989 (29)",Gabon
248,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/danny-welbeck/profil/spieler/67063,Danny Welbeck,Centre-Forward,€12.00m ,"Nov 26, 1990 (27)",England
249,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/eddie-nketiah/profil/spieler/340324,Eddie Nketiah,Centre-Forward,€8.00m ,"May 30, 1999 (19)",England
250,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,/tyreece-john-jules/profil/spieler/503768,Tyreece John-Jules,Centre-Forward, ,"Feb 14, 2001 (17)",England
251,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,/jordan-pickford/profil/spieler/130164,Jordan Pickford,Goalkeeper,€40.00m ,"Mar 7, 1994 (24)",England
252,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,/maarten-stekelenburg/profil/spieler/4311,Maarten Stekelenburg,Goalkeeper,€1.00m ,"Sep 22, 1982 (35)",Netherlands
253,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,/joao-virginia/profil/spieler/329813,João Virgínia,Goalkeeper,€500Th. ,"Oct 10, 1999 (18)",Portugal
254,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,/michael-keane/profil/spieler/118534,Michael Keane,Centre-Back,€30.00m ,"Jan 11, 1993 (25)",England
255,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,/kurt-zouma/profil/spieler/157509,Kurt Zouma,Centre-Back,€25.00m ,"Oct 27, 1994 (23)",France
256,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,/yerry-mina/profil/spieler/289446,Yerry Mina,Centre-Back,€25.00m ,"Sep 23, 1994 (23)",Colombia
257,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,/mason-holgate/profil/spieler/348623,Mason Holgate,Centre-Back,€7.00m ,"Oct 22, 1996 (21)",England
258,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,/ashley-williams/profil/spieler/67355,Ashley Williams,Centre-Back,€2.00m ,"Aug 23, 1984 (33)",Wales
259,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,/phil-jagielka/profil/spieler/13520,Phil Jagielka,Centre-Back,€1.00m ,"Aug 17, 1982 (35)",England
260,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,/matthew-pennington/profil/spieler/220755,Matthew Pennington,Centre-Back,€1.00m ,"Oct 6, 1994 (23)",England
261,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,/tyias-browning/profil/spieler/156934,Tyias Browning,Centre-Back,€850Th. ,"May 27, 1994 (24)",England
262,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,/lucas-digne/profil/spieler/126664,Lucas Digne,Left-Back,€30.00m ,"Jul 20, 1993 (24)",France
263,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,/leighton-baines/profil/spieler/13507,Leighton Baines,Left-Back,€3.50m ,"Dec 11, 1984 (33)",England
264,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,/brendan-galloway/profil/spieler/208244,Brendan Galloway,Left-Back,€1.50m ,"Mar 17, 1996 (22)",England
265,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,/luke-garbutt/profil/spieler/110860,Luke Garbutt,Left-Back,€750Th. ,"May 21, 1993 (25)",England
266,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,/seamus-coleman/profil/spieler/68390,Seamus Coleman,Right-Back,€15.00m ,"Oct 11, 1988 (29)",Ireland
267,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,/jonjoe-kenny/profil/spieler/258883,Jonjoe Kenny,Right-Back,€5.00m ,"Mar 15, 1997 (21)",England
268,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,/cuco-martina/profil/spieler/91251,Cuco Martina,Right-Back,€1.50m ,"Sep 25, 1989 (28)",Curacao
269,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,/idrissa-gueye/profil/spieler/126665,Idrissa Gueye,Defensive Midfield,€25.00m ,"Sep 26, 1989 (28)",Senegal
270,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,/morgan-schneiderlin/profil/spieler/56818,Morgan Schneiderlin,Defensive Midfield,€15.00m ,"Nov 8, 1989 (28)",France
271,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,/muhamed-besic/profil/spieler/93905,Muhamed Besic,Defensive Midfield,€5.00m ,"Sep 10, 1992 (25)",Bosnia-Herzegovina
272,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,/andre-gomes/profil/spieler/221025,André Gomes,Central Midfield,€28.00m ,"Jul 30, 1993 (24)",Portugal
273,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,/tom-davies/profil/spieler/314210,Tom Davies,Central Midfield,€15.00m ,"Jun 30, 1998 (20)",England
274,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,/james-mccarthy/profil/spieler/45333,James McCarthy,Central Midfield,€5.00m ,"Nov 12, 1990 (27)",Ireland
275,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,/beni-baningime/profil/spieler/399369,Beni Baningime,Central Midfield,€2.00m ,"Sep 9, 1998 (19)",DR Congo
276,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,/gylfi-sigurdsson/profil/spieler/90466,Gylfi Sigurdsson,Attacking Midfield,€35.00m ,"Sep 8, 1989 (28)",Iceland
277,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,/nikola-vlasic/profil/spieler/293200,Nikola Vlasic,Attacking Midfield,€20.00m ,"Oct 4, 1997 (20)",Croatia
278,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,/kieran-dowell/profil/spieler/258916,Kieran Dowell,Attacking Midfield,€3.00m ,"Oct 10, 1997 (20)",England
